"Time","Diffus","Global 0°","Global 45°","Global 60°","Global 30°","ClearSky 0° F"
2023-01-01 18:20:00,-2.41 W/m²,-2.08 W/m²,-1.05 W/m²,-1.08 W/m²,-2.25 W/m²,0 W/m²
2023-01-01 18:25:00,-2.38 W/m²,-2.02 W/m²,-969 mW/m²,-982 mW/m²,-2.20 W/m²,0 W/m²
2023-01-01 18:30:00,-2.39 W/m²,-2.01 W/m²,-976 mW/m²,-998 mW/m²,-2.16 W/m²,0 W/m²
2023-01-01 18:35:00,-2.36 W/m²,-1.93 W/m²,-907 mW/m²,-917 mW/m²,-2.09 W/m²,0 W/m²
2023-01-01 18:40:00,-2.32 W/m²,-1.87 W/m²,-896 mW/m²,-879 mW/m²,-2.00 W/m²,0 W/m²
2023-01-01 18:45:00,-2.30 W/m²,-1.80 W/m²,-810 mW/m²,-761 mW/m²,-1.93 W/m²,0 W/m²
2023-01-01 18:50:00,-2.30 W/m²,-1.83 W/m²,-882 mW/m²,-814 mW/m²,-2.06 W/m²,0 W/m²
2023-01-01 18:55:00,-2.31 W/m²,-1.81 W/m²,-758 mW/m²,-677 mW/m²,-1.81 W/m²,0 W/m²
2023-01-01 19:00:00,-2.27 W/m²,-1.76 W/m²,-641 mW/m²,-570 mW/m²,-1.78 W/m²,0 W/m²
2023-01-01 19:05:00,-2.23 W/m²,-1.70 W/m²,-569 mW/m²,-528 mW/m²,-1.76 W/m²,0 W/m²
2023-01-01 19:10:00,-2.30 W/m²,-1.51 W/m²,-403 mW/m²,-443 mW/m²,-1.81 W/m²,0 W/m²
2023-01-01 19:15:00,-2.35 W/m²,-1.51 W/m²,-307 mW/m²,-394 mW/m²,-2.10 W/m²,0 W/m²
2023-01-01 19:20:00,-2.47 W/m²,-1.50 W/m²,-321 mW/m²,-428 mW/m²,-2.28 W/m²,0 W/m²
2023-01-01 19:25:00,-2.53 W/m²,-1.62 W/m²,-376 mW/m²,-478 mW/m²,-2.31 W/m²,0 W/m²
2023-01-01 19:30:00,-2.54 W/m²,-1.52 W/m²,-265 mW/m²,-436 mW/m²,-2.26 W/m²,0 W/m²
2023-01-01 19:35:00,-2.54 W/m²,-1.53 W/m²,-176 mW/m²,-390 mW/m²,-2.24 W/m²,0 W/m²
2023-01-01 19:40:00,-2.52 W/m²,-1.45 W/m²,-37.9 mW/m²,-294 mW/m²,-1.98 W/m²,0 W/m²
2023-01-01 19:45:00,-2.73 W/m²,-1.78 W/m²,-234 mW/m²,-474 mW/m²,-2.53 W/m²,0 W/m²
2023-01-01 19:50:00,-3.17 W/m²,-2.29 W/m²,-969 mW/m²,-1.14 W/m²,-3.21 W/m²,0 W/m²
2023-01-01 19:55:00,-3.34 W/m²,-2.41 W/m²,-1.36 W/m²,-1.48 W/m²,-3.68 W/m²,0 W/m²
2023-01-01 20:00:00,-3.30 W/m²,-2.38 W/m²,-1.13 W/m²,-1.37 W/m²,-3.64 W/m²,0 W/m²
2023-01-01 20:05:00,-3.06 W/m²,-2.24 W/m²,-1.30 W/m²,-1.22 W/m²,-3.48 W/m²,0 W/m²
2023-01-01 20:10:00,-2.91 W/m²,-2.16 W/m²,-1.34 W/m²,-1.27 W/m²,-3.45 W/m²,0 W/m²
2023-01-01 20:15:00,-2.75 W/m²,-2.01 W/m²,-1.18 W/m²,-1.20 W/m²,-3.17 W/m²,0 W/m²
2023-01-01 20:20:00,-2.66 W/m²,-2.10 W/m²,-1.02 W/m²,-1.13 W/m²,-2.82 W/m²,0 W/m²
2023-01-01 20:25:00,-2.33 W/m²,-1.88 W/m²,-858 mW/m²,-952 mW/m²,-2.41 W/m²,0 W/m²
2023-01-01 20:30:00,-2.00 W/m²,-1.66 W/m²,-651 mW/m²,-795 mW/m²,-1.98 W/m²,0 W/m²
2023-01-01 20:35:00,-1.99 W/m²,-1.52 W/m²,-924 mW/m²,-894 mW/m²,-2.12 W/m²,0 W/m²
2023-01-01 20:40:00,-2.15 W/m²,-1.68 W/m²,-1.08 W/m²,-906 mW/m²,-2.18 W/m²,0 W/m²
2023-01-01 20:45:00,-2.31 W/m²,-1.89 W/m²,-1.13 W/m²,-1.02 W/m²,-2.27 W/m²,0 W/m²
2023-01-01 20:50:00,-2.10 W/m²,-1.98 W/m²,-1.12 W/m²,-1.10 W/m²,-2.18 W/m²,0 W/m²
2023-01-01 20:55:00,-2.83 W/m²,-2.58 W/m²,-1.55 W/m²,-1.25 W/m²,-2.82 W/m²,0 W/m²
2023-01-01 21:00:00,-2.85 W/m²,-2.45 W/m²,-1.58 W/m²,-1.14 W/m²,-2.62 W/m²,0 W/m²
2023-01-01 21:05:00,-2.88 W/m²,-2.43 W/m²,-1.42 W/m²,-914 mW/m²,-2.66 W/m²,0 W/m²
2023-01-01 21:10:00,-2.92 W/m²,-2.47 W/m²,-1.42 W/m²,-1.10 W/m²,-2.81 W/m²,0 W/m²
2023-01-01 21:15:00,-2.94 W/m²,-2.37 W/m²,-1.17 W/m²,-956 mW/m²,-2.75 W/m²,0 W/m²
2023-01-01 21:20:00,-2.95 W/m²,-2.49 W/m²,-1.46 W/m²,-1.29 W/m²,-2.84 W/m²,0 W/m²
2023-01-01 21:25:00,-3.00 W/m²,-2.39 W/m²,-1.17 W/m²,-1.05 W/m²,-2.82 W/m²,0 W/m²
2023-01-01 21:30:00,-2.85 W/m²,-2.32 W/m²,-1.27 W/m²,-1.17 W/m²,-2.78 W/m²,0 W/m²
2023-01-01 21:35:00,-2.85 W/m²,-2.32 W/m²,-1.15 W/m²,-1.02 W/m²,-2.81 W/m²,0 W/m²
2023-01-01 21:40:00,-2.72 W/m²,-2.28 W/m²,-1.27 W/m²,-1.19 W/m²,-2.70 W/m²,0 W/m²
2023-01-01 21:45:00,-2.70 W/m²,-2.22 W/m²,-1.10 W/m²,-1.06 W/m²,-2.61 W/m²,0 W/m²
2023-01-01 21:50:00,-2.53 W/m²,-2.10 W/m²,-1.11 W/m²,-1.10 W/m²,-2.39 W/m²,0 W/m²
2023-01-01 21:55:00,-2.54 W/m²,-2.02 W/m²,-955 mW/m²,-902 mW/m²,-2.30 W/m²,0 W/m²
2023-01-01 22:00:00,-2.61 W/m²,-2.01 W/m²,-807 mW/m²,-700 mW/m²,-2.31 W/m²,0 W/m²
2023-01-01 22:05:00,-2.51 W/m²,-1.95 W/m²,-903 mW/m²,-849 mW/m²,-2.30 W/m²,0 W/m²
2023-01-01 22:10:00,-2.39 W/m²,-1.95 W/m²,-1.09 W/m²,-1.07 W/m²,-2.30 W/m²,0 W/m²
2023-01-01 22:15:00,-2.41 W/m²,-1.91 W/m²,-920 mW/m²,-894 mW/m²,-2.25 W/m²,0 W/m²
2023-01-01 22:20:00,-2.36 W/m²,-1.87 W/m²,-817 mW/m²,-807 mW/m²,-2.10 W/m²,0 W/m²
2023-01-01 22:25:00,-2.25 W/m²,-1.81 W/m²,-982 mW/m²,-979 mW/m²,-2.10 W/m²,0 W/m²
2023-01-01 22:30:00,-2.32 W/m²,-1.84 W/m²,-807 mW/m²,-715 mW/m²,-2.12 W/m²,0 W/m²
2023-01-01 22:35:00,-2.28 W/m²,-1.85 W/m²,-772 mW/m²,-719 mW/m²,-2.05 W/m²,0 W/m²
2023-01-01 22:40:00,-2.21 W/m²,-1.82 W/m²,-972 mW/m²,-948 mW/m²,-2.19 W/m²,0 W/m²
2023-01-01 22:45:00,-2.34 W/m²,-1.84 W/m²,-727 mW/m²,-642 mW/m²,-2.18 W/m²,0 W/m²
2023-01-01 22:50:00,-2.18 W/m²,-1.74 W/m²,-924 mW/m²,-883 mW/m²,-1.97 W/m²,0 W/m²
2023-01-01 22:55:00,-2.28 W/m²,-1.70 W/m²,-638 mW/m²,-535 mW/m²,-1.93 W/m²,0 W/m²
2023-01-01 23:00:00,-2.10 W/m²,-1.60 W/m²,-796 mW/m²,-772 mW/m²,-1.89 W/m²,0 W/m²
2023-01-01 23:05:00,-2.15 W/m²,-1.62 W/m²,-793 mW/m²,-730 mW/m²,-1.99 W/m²,0 W/m²
2023-01-01 23:10:00,-2.03 W/m²,-1.60 W/m²,-1.05 W/m²,-1.03 W/m²,-1.89 W/m²,0 W/m²
2023-01-01 23:15:00,-2.44 W/m²,-1.78 W/m²,-448 mW/m²,-306 mW/m²,-2.17 W/m²,0 W/m²
2023-01-01 23:20:00,-2.24 W/m²,-1.80 W/m²,-1.05 W/m²,-868 mW/m²,-2.27 W/m²,0 W/m²
2023-01-01 23:25:00,-2.27 W/m²,-1.88 W/m²,-1.07 W/m²,-921 mW/m²,-2.26 W/m²,0 W/m²
2023-01-01 23:30:00,-2.38 W/m²,-1.87 W/m²,-858 mW/m²,-684 mW/m²,-2.24 W/m²,0 W/m²
2023-01-01 23:35:00,-2.36 W/m²,-1.87 W/m²,-893 mW/m²,-684 mW/m²,-2.19 W/m²,0 W/m²
2023-01-01 23:40:00,-2.41 W/m²,-1.90 W/m²,-755 mW/m²,-573 mW/m²,-2.16 W/m²,0 W/m²
2023-01-01 23:45:00,-2.59 W/m²,-1.91 W/m²,-517 mW/m²,-321 mW/m²,-2.24 W/m²,0 W/m²
2023-01-01 23:50:00,-2.12 W/m²,-1.85 W/m²,-1.21 W/m²,-1.17 W/m²,-2.20 W/m²,0 W/m²
2023-01-01 23:55:00,-2.28 W/m²,-1.84 W/m²,-865 mW/m²,-776 mW/m²,-2.13 W/m²,0 W/m²
2023-01-02 00:00:00,-2.05 W/m²,-1.68 W/m²,-1.07 W/m²,-971 mW/m²,-1.83 W/m²,0 W/m²
2023-01-02 00:05:00,-2.37 W/m²,-1.63 W/m²,-386 mW/m²,-80.3 mW/m²,-1.74 W/m²,0 W/m²
2023-01-02 00:10:00,-2.30 W/m²,-1.77 W/m²,-703 mW/m²,-466 mW/m²,-1.84 W/m²,0 W/m²
2023-01-02 00:15:00,-2.46 W/m²,-1.85 W/m²,-724 mW/m²,-489 mW/m²,-2.17 W/m²,0 W/m²
2023-01-02 00:20:00,-2.27 W/m²,-1.90 W/m²,-1.34 W/m²,-1.17 W/m²,-2.28 W/m²,0 W/m²
2023-01-02 00:25:00,-2.23 W/m²,-1.96 W/m²,-1.53 W/m²,-1.46 W/m²,-2.37 W/m²,0 W/m²
2023-01-02 00:30:00,-2.62 W/m²,-2.05 W/m²,-962 mW/m²,-833 mW/m²,-2.36 W/m²,0 W/m²
2023-01-02 00:35:00,-2.61 W/m²,-1.99 W/m²,-855 mW/m²,-719 mW/m²,-2.31 W/m²,0 W/m²
2023-01-02 00:40:00,-2.27 W/m²,-1.92 W/m²,-1.37 W/m²,-1.35 W/m²,-2.28 W/m²,0 W/m²
2023-01-02 00:45:00,-2.63 W/m²,-1.96 W/m²,-751 mW/m²,-531 mW/m²,-2.26 W/m²,0 W/m²
2023-01-02 00:50:00,-2.68 W/m²,-2.11 W/m²,-1000 mW/m²,-680 mW/m²,-2.42 W/m²,0 W/m²
2023-01-02 00:55:00,-2.71 W/m²,-2.21 W/m²,-979 mW/m²,-719 mW/m²,-2.40 W/m²,0 W/m²
2023-01-02 01:00:00,-2.51 W/m²,-2.08 W/m²,-1.20 W/m²,-948 mW/m²,-2.33 W/m²,0 W/m²
2023-01-02 01:05:00,-2.46 W/m²,-2.07 W/m²,-1.25 W/m²,-1.02 W/m²,-2.34 W/m²,0 W/m²
2023-01-02 01:10:00,-2.55 W/m²,-2.10 W/m²,-1.05 W/m²,-814 mW/m²,-2.31 W/m²,0 W/m²
2023-01-02 01:15:00,-2.52 W/m²,-2.06 W/m²,-1.00 W/m²,-833 mW/m²,-2.31 W/m²,0 W/m²
2023-01-02 01:20:00,-2.46 W/m²,-2.04 W/m²,-1.21 W/m²,-1.03 W/m²,-2.31 W/m²,0 W/m²
2023-01-02 01:25:00,-2.61 W/m²,-2.11 W/m²,-1.12 W/m²,-719 mW/m²,-2.32 W/m²,0 W/m²
2023-01-02 01:30:00,-2.66 W/m²,-2.27 W/m²,-1.22 W/m²,-906 mW/m²,-2.52 W/m²,0 W/m²
2023-01-02 01:35:00,-2.58 W/m²,-2.15 W/m²,-1.16 W/m²,-1.03 W/m²,-2.36 W/m²,0 W/m²
2023-01-02 01:40:00,-2.57 W/m²,-2.04 W/m²,-996 mW/m²,-894 mW/m²,-2.29 W/m²,0 W/m²
2023-01-02 01:45:00,-2.50 W/m²,-2.03 W/m²,-1.09 W/m²,-1.02 W/m²,-2.35 W/m²,0 W/m²
2023-01-02 01:50:00,-2.49 W/m²,-1.96 W/m²,-903 mW/m²,-925 mW/m²,-2.27 W/m²,0 W/m²
2023-01-02 01:55:00,-2.46 W/m²,-1.91 W/m²,-858 mW/m²,-818 mW/m²,-2.23 W/m²,0 W/m²
2023-01-02 02:00:00,-2.41 W/m²,-1.90 W/m²,-931 mW/m²,-917 mW/m²,-2.27 W/m²,0 W/m²
2023-01-02 02:05:00,-2.42 W/m²,-1.89 W/m²,-855 mW/m²,-814 mW/m²,-2.22 W/m²,0 W/m²
2023-01-02 02:10:00,-2.40 W/m²,-1.81 W/m²,-841 mW/m²,-749 mW/m²,-2.09 W/m²,0 W/m²
2023-01-02 02:15:00,-2.31 W/m²,-1.73 W/m²,-776 mW/m²,-654 mW/m²,-2.07 W/m²,0 W/m²
2023-01-02 02:20:00,-2.33 W/m²,-1.89 W/m²,-1000 mW/m²,-879 mW/m²,-2.28 W/m²,0 W/m²
2023-01-02 02:25:00,-2.44 W/m²,-1.90 W/m²,-862 mW/m²,-803 mW/m²,-2.23 W/m²,0 W/m²
2023-01-02 02:30:00,-2.34 W/m²,-1.72 W/m²,-762 mW/m²,-745 mW/m²,-2.01 W/m²,0 W/m²
2023-01-02 02:35:00,-2.41 W/m²,-1.82 W/m²,-834 mW/m²,-715 mW/m²,-2.27 W/m²,0 W/m²
2023-01-02 02:40:00,-2.61 W/m²,-1.96 W/m²,-969 mW/m²,-738 mW/m²,-2.58 W/m²,0 W/m²
2023-01-02 02:45:00,-2.42 W/m²,-1.85 W/m²,-896 mW/m²,-807 mW/m²,-2.30 W/m²,0 W/m²
2023-01-02 02:50:00,-2.34 W/m²,-1.64 W/m²,-645 mW/m²,-635 mW/m²,-2.15 W/m²,0 W/m²
2023-01-02 02:55:00,-2.39 W/m²,-1.72 W/m²,-627 mW/m²,-615 mW/m²,-2.28 W/m²,0 W/m²
2023-01-02 03:00:00,-2.49 W/m²,-1.97 W/m²,-931 mW/m²,-925 mW/m²,-2.63 W/m²,0 W/m²
2023-01-02 03:05:00,-2.47 W/m²,-2.00 W/m²,-1.07 W/m²,-1.04 W/m²,-2.43 W/m²,0 W/m²
2023-01-02 03:10:00,-2.42 W/m²,-1.89 W/m²,-831 mW/m²,-784 mW/m²,-2.25 W/m²,0 W/m²
2023-01-02 03:15:00,-2.43 W/m²,-1.88 W/m²,-803 mW/m²,-807 mW/m²,-2.29 W/m²,0 W/m²
2023-01-02 03:20:00,-2.44 W/m²,-1.96 W/m²,-1.02 W/m²,-1.06 W/m²,-2.46 W/m²,0 W/m²
2023-01-02 03:25:00,-2.39 W/m²,-1.91 W/m²,-989 mW/m²,-1.02 W/m²,-2.33 W/m²,0 W/m²
2023-01-02 03:30:00,-2.30 W/m²,-1.76 W/m²,-786 mW/m²,-872 mW/m²,-2.10 W/m²,0 W/m²
2023-01-02 03:35:00,-2.33 W/m²,-1.63 W/m²,-672 mW/m²,-787 mW/m²,-2.11 W/m²,0 W/m²
2023-01-02 03:40:00,-2.23 W/m²,-1.54 W/m²,-562 mW/m²,-669 mW/m²,-1.87 W/m²,0 W/m²
2023-01-02 03:45:00,-2.32 W/m²,-1.65 W/m²,-548 mW/m²,-593 mW/m²,-2.12 W/m²,0 W/m²
2023-01-02 03:50:00,-2.28 W/m²,-1.56 W/m²,-541 mW/m²,-627 mW/m²,-2.18 W/m²,0 W/m²
2023-01-02 03:55:00,-2.15 W/m²,-1.56 W/m²,-620 mW/m²,-646 mW/m²,-1.99 W/m²,0 W/m²
2023-01-02 04:00:00,-2.20 W/m²,-1.51 W/m²,-469 mW/m²,-336 mW/m²,-1.94 W/m²,0 W/m²
2023-01-02 04:05:00,-2.18 W/m²,-1.48 W/m²,-462 mW/m²,-386 mW/m²,-2.04 W/m²,0 W/m²
2023-01-02 04:10:00,-2.26 W/m²,-1.57 W/m²,-503 mW/m²,-459 mW/m²,-2.30 W/m²,0 W/m²
2023-01-02 04:15:00,-2.28 W/m²,-1.66 W/m²,-724 mW/m²,-635 mW/m²,-2.22 W/m²,0 W/m²
2023-01-02 04:20:00,-2.21 W/m²,-1.63 W/m²,-755 mW/m²,-558 mW/m²,-2.22 W/m²,0 W/m²
2023-01-02 04:25:00,-2.28 W/m²,-1.78 W/m²,-879 mW/m²,-677 mW/m²,-2.31 W/m²,0 W/m²
2023-01-02 04:30:00,-2.36 W/m²,-1.91 W/m²,-993 mW/m²,-826 mW/m²,-2.33 W/m²,0 W/m²
2023-01-02 04:35:00,-2.43 W/m²,-1.95 W/m²,-1.01 W/m²,-818 mW/m²,-2.38 W/m²,0 W/m²
2023-01-02 04:40:00,-2.49 W/m²,-2.03 W/m²,-924 mW/m²,-925 mW/m²,-2.37 W/m²,0 W/m²
2023-01-02 04:45:00,-2.51 W/m²,-1.96 W/m²,-831 mW/m²,-807 mW/m²,-2.40 W/m²,0 W/m²
2023-01-02 04:50:00,-2.51 W/m²,-1.98 W/m²,-896 mW/m²,-975 mW/m²,-2.49 W/m²,0 W/m²
2023-01-02 04:55:00,-2.46 W/m²,-1.84 W/m²,-772 mW/m²,-837 mW/m²,-2.33 W/m²,0 W/m²
2023-01-02 05:00:00,-2.40 W/m²,-1.86 W/m²,-803 mW/m²,-875 mW/m²,-2.32 W/m²,0 W/m²
2023-01-02 05:05:00,-2.48 W/m²,-1.98 W/m²,-924 mW/m²,-937 mW/m²,-2.51 W/m²,0 W/m²
2023-01-02 05:10:00,-2.46 W/m²,-1.90 W/m²,-845 mW/m²,-917 mW/m²,-2.38 W/m²,0 W/m²
2023-01-02 05:15:00,-2.49 W/m²,-1.96 W/m²,-962 mW/m²,-917 mW/m²,-2.57 W/m²,0 W/m²
2023-01-02 05:20:00,-2.43 W/m²,-1.91 W/m²,-938 mW/m²,-914 mW/m²,-2.33 W/m²,0 W/m²
2023-01-02 05:25:00,-2.37 W/m²,-1.84 W/m²,-831 mW/m²,-872 mW/m²,-2.34 W/m²,0 W/m²
2023-01-02 05:30:00,-2.43 W/m²,-1.85 W/m²,-862 mW/m²,-902 mW/m²,-2.40 W/m²,0 W/m²
2023-01-02 05:35:00,-2.32 W/m²,-1.80 W/m²,-876 mW/m²,-929 mW/m²,-2.31 W/m²,0 W/m²
2023-01-02 05:40:00,-2.29 W/m²,-1.71 W/m²,-738 mW/m²,-826 mW/m²,-2.18 W/m²,0 W/m²
2023-01-02 05:45:00,-2.31 W/m²,-1.71 W/m²,-724 mW/m²,-822 mW/m²,-2.25 W/m²,0 W/m²
2023-01-02 05:50:00,-2.29 W/m²,-1.76 W/m²,-938 mW/m²,-967 mW/m²,-2.29 W/m²,0 W/m²
2023-01-02 05:55:00,-2.25 W/m²,-1.82 W/m²,-1.05 W/m²,-1.12 W/m²,-2.25 W/m²,0 W/m²
2023-01-02 06:00:00,-2.25 W/m²,-1.71 W/m²,-817 mW/m²,-856 mW/m²,-2.17 W/m²,0 W/m²
2023-01-02 06:05:00,-2.20 W/m²,-1.63 W/m²,-714 mW/m²,-722 mW/m²,-1.92 W/m²,0 W/m²
2023-01-02 06:10:00,-2.21 W/m²,-1.66 W/m²,-793 mW/m²,-791 mW/m²,-2.05 W/m²,0 W/m²
2023-01-02 06:15:00,-2.19 W/m²,-1.72 W/m²,-762 mW/m²,-734 mW/m²,-2.09 W/m²,0 W/m²
2023-01-02 06:20:00,-2.16 W/m²,-1.66 W/m²,-745 mW/m²,-722 mW/m²,-1.99 W/m²,0 W/m²
2023-01-02 06:25:00,-2.05 W/m²,-1.53 W/m²,-314 mW/m²,-229 mW/m²,-1.68 W/m²,0 W/m²
2023-01-02 06:30:00,-1.51 W/m²,-954 mW/m²,731 mW/m²,784 mW/m²,-621 mW/m²,0 W/m²
2023-01-02 06:35:00,-653 mW/m²,-103 mW/m²,2.27 W/m²,2.24 W/m²,544 mW/m²,0 W/m²
2023-01-02 06:40:00,153 mW/m²,901 mW/m²,3.16 W/m²,3.09 W/m²,1.48 W/m²,0 W/m²
2023-01-02 06:45:00,1.36 W/m²,2.06 W/m²,4.79 W/m²,4.69 W/m²,3.06 W/m²,0 W/m²
2023-01-02 06:50:00,2.99 W/m²,3.77 W/m²,7.24 W/m²,7.02 W/m²,5.20 W/m²,7.60 µW/m²
2023-01-02 06:55:00,5.81 W/m²,6.47 W/m²,11.1 W/m²,10.7 W/m²,8.94 W/m²,707 mW/m²
2023-01-02 07:00:00,8.64 W/m²,9.44 W/m²,16.1 W/m²,15.7 W/m²,13.4 W/m²,4.41 W/m²
2023-01-02 07:05:00,12.2 W/m²,13.4 W/m²,28.3 W/m²,27.8 W/m²,22.9 W/m²,10.5 W/m²
2023-01-02 07:10:00,15.8 W/m²,26.2 W/m²,116 W/m²,115 W/m²,92.0 W/m²,18.0 W/m²
2023-01-02 07:15:00,18.9 W/m²,35.0 W/m²,146 W/m²,146 W/m²,118 W/m²,26.7 W/m²
2023-01-02 07:20:00,21.4 W/m²,38.0 W/m²,142 W/m²,141 W/m²,118 W/m²,36.1 W/m²
2023-01-02 07:25:00,25.7 W/m²,50.4 W/m²,187 W/m²,186 W/m²,153 W/m²,46.1 W/m²
2023-01-02 07:30:00,29.2 W/m²,66.4 W/m²,250 W/m²,249 W/m²,207 W/m²,56.6 W/m²
2023-01-02 07:35:00,31.2 W/m²,74.3 W/m²,270 W/m²,269 W/m²,228 W/m²,67.4 W/m²
2023-01-02 07:40:00,32.8 W/m²,70.1 W/m²,231 W/m²,231 W/m²,197 W/m²,78.4 W/m²
2023-01-02 07:45:00,35.0 W/m²,80.4 W/m²,260 W/m²,259 W/m²,220 W/m²,89.6 W/m²
2023-01-02 07:50:00,36.8 W/m²,98.1 W/m²,318 W/m²,319 W/m²,272 W/m²,101 W/m²
2023-01-02 07:55:00,37.6 W/m²,92.4 W/m²,282 W/m²,282 W/m²,244 W/m²,112 W/m²
2023-01-02 08:00:00,39.7 W/m²,91.2 W/m²,265 W/m²,266 W/m²,231 W/m²,124 W/m²
2023-01-02 08:05:00,41.8 W/m²,89.0 W/m²,247 W/m²,248 W/m²,214 W/m²,135 W/m²
2023-01-02 08:10:00,45.4 W/m²,135 W/m²,393 W/m²,396 W/m²,336 W/m²,147 W/m²
2023-01-02 08:15:00,47.8 W/m²,164 W/m²,480 W/m²,484 W/m²,417 W/m²,158 W/m²
2023-01-02 08:20:00,49.7 W/m²,178 W/m²,513 W/m²,517 W/m²,449 W/m²,169 W/m²
2023-01-02 08:25:00,51.0 W/m²,191 W/m²,537 W/m²,543 W/m²,471 W/m²,180 W/m²
2023-01-02 08:30:00,51.2 W/m²,190 W/m²,525 W/m²,530 W/m²,460 W/m²,191 W/m²
2023-01-02 08:35:00,53.5 W/m²,217 W/m²,594 W/m²,601 W/m²,522 W/m²,202 W/m²
2023-01-02 08:40:00,54.3 W/m²,220 W/m²,590 W/m²,595 W/m²,522 W/m²,213 W/m²
2023-01-02 08:45:00,53.6 W/m²,229 W/m²,606 W/m²,613 W/m²,533 W/m²,223 W/m²
2023-01-02 08:50:00,53.0 W/m²,249 W/m²,655 W/m²,663 W/m²,578 W/m²,234 W/m²
2023-01-02 08:55:00,53.2 W/m²,258 W/m²,672 W/m²,681 W/m²,592 W/m²,244 W/m²
2023-01-02 09:00:00,55.2 W/m²,260 W/m²,666 W/m²,675 W/m²,590 W/m²,254 W/m²
2023-01-02 09:05:00,56.6 W/m²,268 W/m²,679 W/m²,689 W/m²,597 W/m²,263 W/m²
2023-01-02 09:10:00,57.4 W/m²,291 W/m²,729 W/m²,740 W/m²,644 W/m²,273 W/m²
2023-01-02 09:15:00,58.3 W/m²,297 W/m²,736 W/m²,747 W/m²,651 W/m²,282 W/m²
2023-01-02 09:20:00,59.7 W/m²,303 W/m²,740 W/m²,753 W/m²,657 W/m²,291 W/m²
2023-01-02 09:25:00,61.4 W/m²,312 W/m²,756 W/m²,768 W/m²,670 W/m²,299 W/m²
2023-01-02 09:30:00,63.6 W/m²,323 W/m²,775 W/m²,785 W/m²,686 W/m²,308 W/m²
2023-01-02 09:35:00,65.4 W/m²,331 W/m²,786 W/m²,800 W/m²,699 W/m²,316 W/m²
2023-01-02 09:40:00,68.1 W/m²,337 W/m²,797 W/m²,813 W/m²,710 W/m²,324 W/m²
2023-01-02 09:45:00,71.6 W/m²,347 W/m²,815 W/m²,834 W/m²,727 W/m²,331 W/m²
2023-01-02 09:50:00,75.9 W/m²,346 W/m²,803 W/m²,823 W/m²,718 W/m²,338 W/m²
2023-01-02 09:55:00,78.7 W/m²,353 W/m²,812 W/m²,830 W/m²,727 W/m²,345 W/m²
2023-01-02 10:00:00,79.7 W/m²,342 W/m²,778 W/m²,795 W/m²,699 W/m²,351 W/m²
2023-01-02 10:05:00,79.2 W/m²,364 W/m²,825 W/m²,844 W/m²,739 W/m²,358 W/m²
2023-01-02 10:10:00,79.0 W/m²,364 W/m²,822 W/m²,843 W/m²,737 W/m²,363 W/m²
2023-01-02 10:15:00,79.6 W/m²,385 W/m²,863 W/m²,885 W/m²,774 W/m²,369 W/m²
2023-01-02 10:20:00,78.1 W/m²,394 W/m²,877 W/m²,899 W/m²,790 W/m²,374 W/m²
2023-01-02 10:25:00,80.1 W/m²,390 W/m²,865 W/m²,888 W/m²,780 W/m²,379 W/m²
2023-01-02 10:30:00,86.0 W/m²,387 W/m²,854 W/m²,877 W/m²,773 W/m²,383 W/m²
2023-01-02 10:35:00,91.4 W/m²,355 W/m²,775 W/m²,796 W/m²,699 W/m²,387 W/m²
2023-01-02 10:40:00,92.8 W/m²,377 W/m²,823 W/m²,846 W/m²,741 W/m²,391 W/m²
2023-01-02 10:45:00,91.4 W/m²,393 W/m²,858 W/m²,883 W/m²,773 W/m²,394 W/m²
2023-01-02 10:50:00,89.7 W/m²,384 W/m²,836 W/m²,862 W/m²,755 W/m²,397 W/m²
2023-01-02 10:55:00,88.7 W/m²,398 W/m²,867 W/m²,895 W/m²,782 W/m²,400 W/m²
2023-01-02 11:00:00,87.9 W/m²,406 W/m²,886 W/m²,916 W/m²,800 W/m²,402 W/m²
2023-01-02 11:05:00,87.9 W/m²,404 W/m²,879 W/m²,910 W/m²,792 W/m²,404 W/m²
2023-01-02 11:10:00,86.6 W/m²,397 W/m²,863 W/m²,894 W/m²,780 W/m²,405 W/m²
2023-01-02 11:15:00,85.5 W/m²,396 W/m²,858 W/m²,890 W/m²,774 W/m²,406 W/m²
2023-01-02 11:20:00,82.2 W/m²,419 W/m²,911 W/m²,947 W/m²,820 W/m²,407 W/m²
2023-01-02 11:25:00,78.6 W/m²,438 W/m²,955 W/m²,994 W/m²,863 W/m²,407 W/m²
2023-01-02 11:30:00,75.7 W/m²,437 W/m²,954 W/m²,994 W/m²,862 W/m²,407 W/m²
2023-01-02 11:35:00,76.2 W/m²,419 W/m²,914 W/m²,955 W/m²,826 W/m²,407 W/m²
2023-01-02 11:40:00,75.6 W/m²,426 W/m²,929 W/m²,972 W/m²,838 W/m²,406 W/m²
2023-01-02 11:45:00,73.3 W/m²,418 W/m²,911 W/m²,955 W/m²,825 W/m²,405 W/m²
2023-01-02 11:50:00,72.8 W/m²,411 W/m²,897 W/m²,941 W/m²,813 W/m²,403 W/m²
2023-01-02 11:55:00,70.7 W/m²,409 W/m²,892 W/m²,938 W/m²,803 W/m²,401 W/m²
2023-01-02 12:00:00,66.6 W/m²,414 W/m²,906 W/m²,954 W/m²,821 W/m²,399 W/m²
